user_id,date,risk_score,prediction,dominant_emotion,emotion_score,screen_time,unlocks,sleep_hours,steps_last_24h,habit_id,category,difficulty,time_min,dopamine_level,recommended_for_state,indoor,required_device,popularity_prior,label
192,58:27.7,0.625553758,1,Curiosity,0.1,466,274,3.9,2701,95,mental,2,5,low,"['night_routine', 'anxious', 'overwhelmed']",TRUE,phone,0.7,0
193,58:27.7,0.422425414,0,Curiosity,0.1,40,144,5.7,6719,10,physical,3,5,high,"['tired', 'focus_mode']",TRUE,none,0.5,0
194,58:27.7,0.189963578,0,Optimism,-0.7,267,70,8.3,1416,113,physical,2,10,low,"['focus_mode', 'tired']",TRUE,none,0.5,1
195,58:27.7,0.429715066,0,Neutral,0,439,23,7,942,216,physical,1,3,medium,['tired'],TRUE,none,0.7,1
196,58:27.7,0.308747549,0,Love,-0.8,363,267,6.2,1447,218,physical,3,10,low,['morning_energy'],TRUE,none,0.3,1
197,58:27.7,0.49256326,0,Curiosity,0.1,342,285,9.8,5784,72,spiritual,1,1,medium,"['low_mood', 'morning_energy']",TRUE,phone,0.7,1
198,58:27.7,0.282938409,0,Excitement,-0.6,30,35,4,2271,216,physical,1,3,medium,['tired'],TRUE,none,0.7,1
199,58:27.7,0.773238707,1,Sadness,0.9,552,48,4.1,2600,115,physical,1,1,low,"['morning_energy', 'night_routine']",TRUE,phone,0.9,1
200,58:27.7,0.456109946,0,Confusion,0.2,117,255,6.9,7032,277,physical,1,2,medium,"['tired', 'focus_mode']",TRUE,none,0.6,1
201,58:27.7,0.34245497,0,Relief,-0.5,271,160,5.8,2154,137,mental,4,30,low,"['focus_mode', 'morning_energy', 'overwhelmed']",TRUE,laptop,0.3,0
202,58:27.7,0.271175162,0,Desire,-0.6,161,217,6.4,7151,123,mental,2,10,low,"['anxious', 'stress']",TRUE,none,0.4,1
203,58:27.7,0.476952377,0,Curiosity,0.1,357,162,6.8,2752,129,physical,4,1,low,['morning_energy'],TRUE,none,0.3,0
204,58:27.7,0.289669542,0,Caring,-0.8,140,125,3.9,1444,163,spiritual,2,30,medium,"['stress', 'overwhelmed', 'low_mood']",TRUE,none,0.5,0
205,58:27.7,0.657579314,1,Nervousness,0.6,318,210,4.9,5613,182,mental,2,10,medium,"['overwhelmed', 'focus_mode']",TRUE,laptop,0.4,0
206,58:27.7,0.496092695,0,Surprise,0.1,446,190,6.8,5056,152,mental,1,5,medium,"['overwhelmed', 'low_mood']",TRUE,none,0.8,1
207,58:27.7,0.552460604,1,Confusion,0.2,103,290,4.4,4188,222,spiritual,1,5,medium,['low_mood'],TRUE,phone,0.6,1
208,58:27.7,0.174061099,0,Pride,-0.6,137,183,8.9,20000,12,spiritual,3,10,low,"['anxious', 'overwhelmed', 'night_routine']",TRUE,phone,0.5,1
209,58:27.7,0.435048755,0,Neutral,0,545,164,8.5,6401,51,physical,1,3,medium,"['tired', 'focus_mode']",TRUE,none,0.8,1
210,58:27.7,0.441000238,0,Confusion,0.2,134,124,7,1059,30,spiritual,4,15,low,"['low_mood', 'overwhelmed', 'anxious']",TRUE,none,0.1,0
211,58:27.7,0.267263746,0,Gratitude,-0.8,411,151,6.5,3687,162,spiritual,2,3,low,"['low_mood', 'night_routine']",TRUE,none,0.5,1
212,58:27.7,0.200849714,0,Love,-0.8,106,288,9.5,5617,6,physical,1,5,medium,"['morning_energy', 'tired']",TRUE,none,0.85,1
213,58:27.7,0.5345847,1,Disgust,0.8,232,25,8.3,3925,29,spiritual,1,30,medium,"['low_mood', 'focus_mode']",TRUE,phone,0.7,1
214,58:27.7,0.403192459,0,Amusement,-0.8,530,157,3.3,1499,277,physical,1,2,medium,"['tired', 'focus_mode']",TRUE,none,0.6,1
215,58:27.7,0.689782752,1,Annoyance,0.6,270,271,4.6,1432,40,physical,2,10,low,"['night_routine', 'stress', 'anxious']",TRUE,none,0.4,1
216,58:27.7,0.385917371,0,Pride,-0.6,401,38,3.5,998,62,mental,2,3,low,"['anxious', 'overwhelmed', 'stress']",TRUE,none,0.4,1
217,58:27.7,0.305827925,0,Pride,-0.6,234,269,10,3973,204,physical,3,20,medium,"['morning_energy', 'stress', 'tired']",FALSE,none,0.5,0
218,58:27.7,0.314244545,0,Optimism,-0.7,441,123,6,1818,9,physical,4,1,high,"['morning_energy', 'tired']",TRUE,none,0.3,0
219,58:27.7,0.506014425,1,Realization,0.1,243,17,3.9,1466,55,physical,1,3,high,"['low_mood', 'morning_energy', 'tired']",TRUE,phone,0.95,1
220,58:27.7,0.55223055,1,Neutral,0,470,264,5.5,1932,30,spiritual,4,15,low,"['low_mood', 'overwhelmed', 'anxious']",TRUE,none,0.1,0
221,58:27.7,0.357169116,0,Relief,-0.5,560,93,9.9,1278,211,mental,4,10,low,"['stress', 'anxious', 'angry']",TRUE,none,0.1,0
222,58:27.7,0.270427412,0,Caring,-0.8,241,25,4,3958,182,mental,2,10,medium,"['overwhelmed', 'focus_mode']",TRUE,laptop,0.4,0
223,58:27.7,0.693829879,1,Remorse,0.9,82,296,5.5,2840,153,mental,2,5,medium,['focus_mode'],TRUE,phone,0.5,0
224,58:27.7,0.678462593,1,Annoyance,0.6,540,105,4.9,5037,52,physical,3,1,medium,"['morning_energy', 'focus_mode']",TRUE,none,0.4,0
225,58:27.7,0.348120046,0,Neutral,0,117,131,8.5,1763,151,mental,3,20,low,"['focus_mode', 'night_routine', 'high_screen_time']",TRUE,none,0.6,1
226,58:27.7,0.362582152,0,Desire,-0.6,38,235,3.2,3378,87,spiritual,3,5,high,['low_mood'],FALSE,none,0.4,1
227,58:27.7,0.568613058,1,Remorse,0.9,112,38,9.6,3434,81,physical,1,10,medium,"['morning_energy', 'low_mood', 'tired']",FALSE,none,0.7,1
228,58:27.7,0.165806775,0,Excitement,-0.6,54,85,9.1,4386,96,physical,1,3,medium,['tired'],TRUE,none,0.9,1
229,58:27.7,0.306719328,0,Desire,-0.6,254,128,5.6,3215,54,physical,2,15,low,"['night_routine', 'tired']",TRUE,none,0.6,1
230,58:27.7,0.320752792,0,Excitement,-0.6,526,180,9.3,1063,79,mental,2,15,low,"['focus_mode', 'overwhelmed']",TRUE,none,0.5,1
231,58:27.7,0.258947964,0,Approval,-0.8,459,43,6,4720,123,mental,2,10,low,"['anxious', 'stress']",TRUE,none,0.4,1
232,58:27.7,0.403404781,0,Desire,-0.6,457,271,5,5522,48,mental,3,30,low,"['focus_mode', 'high_screen_time']",TRUE,none,0.4,1
233,58:27.7,0.488479394,0,Surprise,0.1,223,197,5.8,3232,174,physical,3,5,medium,['morning_energy'],TRUE,none,0.3,1
234,58:27.7,0.182191394,0,Excitement,-0.6,147,60,8.8,2271,201,physical,1,1,medium,"['tired', 'stress', 'focus_mode']",TRUE,none,0.8,0
235,58:27.7,0.325683744,0,Neutral,0,107,18,6.9,9472,268,spiritual,3,3,low,"['low_mood', 'night_routine']",TRUE,none,0.2,1
236,58:27.7,0.523232233,1,Confusion,0.2,181,142,4.5,4683,125,mental,1,1,medium,"['focus_mode', 'tired']",TRUE,none,0.8,1
237,58:27.7,0.675176744,1,Fear,0.7,85,201,3.5,4440,200,mental,1,1,high,['angry'],TRUE,none,0.4,0
238,58:27.7,0.251906092,0,Excitement,-0.6,386,25,7.2,3480,71,spiritual,1,1,low,"['stress', 'anxious', 'overwhelmed']",TRUE,phone,0.8,1
239,58:27.7,0.454100964,0,Confusion,0.2,288,196,8.7,1989,230,mental,1,1,low,"['stress', 'focus_mode']",TRUE,none,0.6,1
240,58:27.7,0.675212595,1,Sadness,0.9,564,193,9,5739,161,spiritual,1,3,low,"['stress', 'anxious']",TRUE,phone,0.7,1
241,58:27.7,0.468072415,0,Neutral,0,600,202,8.8,2133,268,spiritual,3,3,low,"['low_mood', 'night_routine']",TRUE,none,0.2,0
242,58:27.7,0.471346023,0,Surprise,0.1,435,93,6.6,5276,300,spiritual,1,5,high,"['low_mood', 'stress', 'anxious']",TRUE,none,0.7,1
243,58:27.7,0.682011882,1,Sadness,0.9,144,184,5.6,1002,192,spiritual,2,2,low,['low_mood'],TRUE,none,0.5,1
244,58:27.7,0.449337647,0,Neutral,0,503,101,9.8,5892,113,physical,2,10,low,"['focus_mode', 'tired']",TRUE,none,0.5,1
245,58:27.7,0.466195426,0,Neutral,0,363,300,9.5,3420,192,spiritual,2,2,low,['low_mood'],TRUE,none,0.5,1
246,58:27.7,0.571201413,1,Anger,0.8,338,71,8.3,3998,19,mental,2,5,medium,['focus_mode'],TRUE,phone,0.6,1
247,58:27.7,0.239345922,0,Optimism,-0.7,360,42,6,10608,37,physical,2,1,high,"['tired', 'morning_energy', 'focus_mode']",TRUE,none,0.6,1
248,58:27.7,0.341237875,0,Excitement,-0.6,573,152,9.8,2736,272,mental,3,15,low,"['high_screen_time', 'overwhelmed']",TRUE,laptop,0.3,1
249,58:27.7,0.319920208,0,Approval,-0.8,533,132,5.6,3175,96,physical,1,3,medium,['tired'],TRUE,none,0.9,0
250,58:27.7,0.552734182,1,Anger,0.8,117,124,7.8,2392,170,mental,3,30,low,"['high_screen_time', 'night_routine', 'overwhelmed']",TRUE,none,0.4,1
251,58:27.7,0.393701566,0,Neutral,0,32,89,5.1,7993,141,physical,1,3,medium,"['morning_energy', 'overwhelmed']",TRUE,none,0.8,1
252,58:27.7,0.24974662,0,Love,-0.8,412,251,8.8,1425,63,mental,2,2,medium,"['stress', 'angry']",TRUE,none,0.3,0
253,58:27.7,0.246283219,0,Caring,-0.8,553,145,9,2453,289,mental,4,45,low,"['focus_mode', 'anxious']",TRUE,none,0.3,0
254,58:27.7,0.703672234,1,Remorse,0.9,594,104,6.6,5550,66,physical,2,1,medium,"['tired', 'morning_energy']",TRUE,none,0.5,1
255,58:27.7,0.214591374,0,Caring,-0.8,177,273,6.9,9683,117,spiritual,4,1,low,"['overwhelmed', 'stress']",TRUE,none,0.2,1
256,58:27.7,0.689376232,1,Sadness,0.9,535,150,9.6,4921,212,mental,3,10,low,"['overwhelmed', 'focus_mode']",TRUE,none,0.3,0
257,58:27.7,0.495281018,0,Realization,0.1,113,97,4,2035,61,mental,3,10,low,"['overwhelmed', 'focus_mode']",TRUE,none,0.5,1
258,58:27.7,0.684802,1,Disapproval,0.7,427,246,6.3,2437,184,mental,4,5,low,['anxious'],TRUE,none,0.2,0
259,58:27.7,0.246337067,0,Pride,-0.6,213,68,6.7,2677,188,physical,2,10,low,"['night_routine', 'stress', 'tired']",TRUE,none,0.6,1
260,58:27.7,0.22115662,0,Excitement,-0.6,198,184,8.7,4489,45,spiritual,1,5,medium,"['stress', 'overwhelmed', 'low_mood']",FALSE,none,0.5,1
261,58:27.7,0.282243811,0,Desire,-0.6,590,69,8.4,1379,238,spiritual,3,5,low,"['anxious', 'overwhelmed']",TRUE,none,0.2,0
262,58:27.7,0.545739522,1,Annoyance,0.6,137,178,7.2,2280,127,physical,1,2,medium,"['tired', 'focus_mode']",TRUE,none,0.9,1
263,58:27.7,0.304156805,0,Optimism,-0.7,222,61,4.1,2512,34,mental,3,15,low,['focus_mode'],TRUE,laptop,0.4,1
264,58:27.7,0.256027175,0,Love,-0.8,243,237,5.8,9429,270,spiritual,3,10,medium,['low_mood'],TRUE,none,0.4,0
265,58:27.7,0.622628913,1,Confusion,0.2,389,257,3.6,6623,21,physical,2,5,medium,"['tired', 'focus_mode']",TRUE,none,0.8,1
266,58:27.7,0.480311961,0,Curiosity,0.1,124,45,4.1,1841,61,mental,3,10,low,"['overwhelmed', 'focus_mode']",TRUE,none,0.5,1
267,58:27.7,0.347585693,0,Gratitude,-0.8,572,108,4.6,4473,45,spiritual,1,5,medium,"['stress', 'overwhelmed', 'low_mood']",FALSE,none,0.5,1
268,58:27.7,0.65138685,1,Grief,0.9,185,78,5.3,5834,282,spiritual,1,1,low,"['low_mood', 'anxious']",TRUE,none,0.5,1
269,58:27.7,0.74821287,1,Remorse,0.9,553,150,6.1,630,48,mental,3,30,low,"['focus_mode', 'high_screen_time']",TRUE,none,0.4,1
270,58:27.7,0.211981103,0,Gratitude,-0.8,301,209,8,1669,163,spiritual,2,30,medium,"['stress', 'overwhelmed', 'low_mood']",TRUE,none,0.5,1
271,58:27.7,0.696176742,1,Embarrassment,0.7,192,276,3.2,20000,92,mental,1,1,high,"['focus_mode', 'tired']",TRUE,phone,0.8,1
272,58:27.7,0.255652587,0,Pride,-0.6,585,17,9.1,5716,9,physical,4,1,high,"['morning_energy', 'tired']",TRUE,none,0.3,1
273,58:27.7,0.205923953,0,Excitement,-0.6,209,71,9.9,12339,159,physical,2,3,medium,"['tired', 'morning_energy']",TRUE,none,0.7,0
274,58:27.7,0.283385383,0,Relief,-0.5,252,149,9.7,4375,225,spiritual,1,1,low,"['high_screen_time', 'night_routine']",TRUE,phone,0.7,1
275,58:27.7,0.566100311,1,Nervousness,0.6,145,119,6,3484,63,mental,2,2,medium,"['stress', 'angry']",TRUE,none,0.3,0
276,58:27.7,0.472050077,0,Confusion,0.2,34,181,5.8,1876,59,spiritual,3,10,low,"['anxious', 'overwhelmed', 'night_routine']",TRUE,none,0.2,0
277,58:27.7,0.204719648,0,Relief,-0.5,95,67,6.7,15932,15,spiritual,1,10,high,"['stress', 'anxious', 'angry', 'night_routine']",TRUE,phone,0.9,1
278,58:27.7,0.263764472,0,Pride,-0.6,556,17,7.7,4815,263,physical,4,30,high,"['stress', 'low_mood']",FALSE,none,0.2,0
279,58:27.7,0.505359434,1,Neutral,0,478,73,4.9,5048,132,spiritual,2,30,low,"['night_routine', 'stress', 'high_screen_time']",TRUE,none,0.5,1
280,58:27.7,0.207154803,0,Optimism,-0.7,178,287,7.6,12606,66,physical,2,1,medium,"['tired', 'morning_energy']",TRUE,none,0.5,1
281,58:27.7,0.267160885,0,Amusement,-0.8,130,200,5.2,2053,166,mental,1,1,medium,"['focus_mode', 'overwhelmed']",TRUE,phone,0.8,1
282,58:27.7,0.655554505,1,Disappointment,0.9,296,231,7.6,2613,247,physical,1,1,low,['stress'],TRUE,none,0.5,1
283,58:27.7,0.657528276,1,Sadness,0.9,583,88,7.6,7203,41,spiritual,2,10,medium,"['low_mood', 'anxious']",TRUE,phone,0.6,1
284,58:27.7,0.631845486,1,Nervousness,0.6,95,46,3,1878,159,physical,2,3,medium,"['tired', 'morning_energy']",TRUE,none,0.7,1
285,58:27.7,0.233509539,0,Gratitude,-0.8,379,197,9.1,953,178,spiritual,5,10,low,"['angry', 'low_mood', 'stress']",TRUE,none,0.05,0
286,58:27.7,0.649453331,1,Fear,0.7,149,157,4.3,5246,131,spiritual,2,3,low,"['stress', 'anxious']",TRUE,none,0.5,1
287,58:27.7,0.633010515,1,Disappointment,0.9,274,104,9.9,4945,55,physical,1,3,high,"['low_mood', 'morning_energy', 'tired']",TRUE,phone,0.95,1
288,58:27.7,0.604999645,1,Nervousness,0.6,418,124,6.9,1702,77,mental,2,10,medium,"['overwhelmed', 'anxious', 'night_routine']",TRUE,none,0.6,1
289,58:27.7,0.682663814,1,Anger,0.8,316,182,5.7,3304,180,spiritual,1,5,medium,"['low_mood', 'anxious']",TRUE,phone,0.6,1
290,58:27.7,0.279505313,0,Love,-0.8,77,131,3.6,3268,120,spiritual,2,30,medium,"['low_mood', 'stress', 'night_routine']",TRUE,none,0.6,0
291,58:27.7,0.602426462,1,Annoyance,0.6,447,213,7.8,2233,122,mental,3,10,low,"['high_screen_time', 'overwhelmed']",TRUE,phone,0.4,1
292,58:27.7,0.350076377,0,Excitement,-0.6,380,174,5.5,3515,13,spiritual,2,15,low,"['night_routine', 'stress', 'high_screen_time']",TRUE,none,0.65,1
293,58:27.7,0.53548158,1,Nervousness,0.6,184,231,9.7,12719,141,physical,1,3,medium,"['morning_energy', 'overwhelmed']",TRUE,none,0.8,1
294,58:27.7,0.238826509,0,Gratitude,-0.8,367,268,9,2975,50,mental,2,10,medium,"['morning_energy', 'focus_mode']",TRUE,phone,0.7,1
295,58:27.7,0.491762382,0,Realization,0.1,290,86,3.9,20000,292,physical,1,1,low,['stress'],TRUE,none,0.4,0
296,58:27.7,0.342227431,0,Pride,-0.6,558,84,6.2,3169,130,physical,2,5,low,"['night_routine', 'morning_energy']",TRUE,none,0.5,1
297,58:27.7,0.496740905,0,Curiosity,0.1,232,231,6.1,1640,119,spiritual,3,2,high,['low_mood'],FALSE,none,0.3,0
298,58:27.7,0.205557049,0,Joy,-0.8,469,210,8,19104,230,mental,1,1,low,"['stress', 'focus_mode']",TRUE,none,0.6,1
299,58:27.7,0.727516504,1,Sadness,0.9,195,231,4.9,1369,270,spiritual,3,10,medium,['low_mood'],TRUE,none,0.4,0
300,58:27.7,0.583983611,1,Disapproval,0.7,408,102,8.9,511,185,mental,1,1,low,"['stress', 'anxious', 'angry', 'overwhelmed']",TRUE,none,0.9,1
1,58:27.7,0.613836371,1,Anger,0.8,467,47,9.6,6368,68,physical,5,45,medium,"['morning_energy', 'stress']",FALSE,none,0.2,0
2,58:27.7,0.395126104,0,Curiosity,0.1,77,243,6.9,20000,22,physical,3,3,high,"['tired', 'morning_energy']",TRUE,none,0.5,0
3,58:27.7,0.553106162,1,Annoyance,0.6,258,130,9.5,2026,196,mental,1,1,medium,"['stress', 'anxious']",TRUE,none,0.7,1
4,58:27.7,0.550226247,1,Nervousness,0.6,51,58,5.3,3363,27,spiritual,3,1,low,"['night_routine', 'high_screen_time']",TRUE,none,0.4,0
5,58:27.7,0.262197814,0,Love,-0.8,304,43,5.2,1496,293,physical,3,15,low,['stress'],TRUE,none,0.2,1
6,58:27.7,0.209056785,0,Desire,-0.6,142,163,8.1,2795,35,mental,1,2,medium,"['focus_mode', 'overwhelmed', 'high_screen_time']",TRUE,laptop,0.7,1
7,58:27.7,0.520987528,1,Neutral,0,574,139,6.1,1425,50,mental,2,10,medium,"['morning_energy', 'focus_mode']",TRUE,phone,0.7,0
8,58:27.7,0.591882204,1,Fear,0.7,118,65,4.9,6707,211,mental,4,10,low,"['stress', 'anxious', 'angry']",TRUE,none,0.1,1
9,58:27.7,0.267439928,0,Relief,-0.5,40,109,5.2,9504,145,physical,1,3,low,"['night_routine', 'morning_energy', 'overwhelmed']",TRUE,none,0.7,1
10,58:27.7,0.491518383,0,Annoyance,0.6,56,144,8.8,934,154,mental,3,10,low,"['focus_mode', 'anxious']",TRUE,none,0.4,0
11,58:27.7,0.196187478,0,Joy,-0.8,485,45,7.5,9444,253,spiritual,3,15,low,"['low_mood', 'anxious']",TRUE,none,0.2,0
12,58:27.7,0.200312541,0,Pride,-0.6,60,177,8.5,1380,255,spiritual,3,10,high,['low_mood'],FALSE,none,0.4,0
13,58:27.7,0.743274581,1,Remorse,0.9,476,215,5.9,4115,132,spiritual,2,30,low,"['night_routine', 'stress', 'high_screen_time']",TRUE,none,0.5,0
14,58:27.7,0.278485815,0,Gratitude,-0.8,457,291,9.6,6992,135,spiritual,3,1,low,"['night_routine', 'high_screen_time']",TRUE,none,0.4,1
15,58:27.7,0.294795509,0,Desire,-0.6,588,93,9.2,2546,253,spiritual,3,15,low,"['low_mood', 'anxious']",TRUE,none,0.2,0
16,58:27.7,0.436669394,0,Desire,-0.6,543,84,3.3,1017,228,mental,4,45,low,['focus_mode'],TRUE,laptop,0.3,0
17,58:27.7,0.34412503,0,Excitement,-0.6,428,99,5.6,1306,235,physical,3,15,low,['morning_energy'],TRUE,none,0.3,0
18,58:27.7,0.375667197,0,Amusement,-0.8,561,130,3.5,6926,265,physical,3,15,low,"['morning_energy', 'high_screen_time']",TRUE,none,0.4,1
19,58:27.7,0.371383117,0,Relief,-0.5,416,108,4.7,8096,225,spiritual,1,1,low,"['high_screen_time', 'night_routine']",TRUE,phone,0.7,1
20,58:27.7,0.524386587,1,Confusion,0.2,359,281,9.5,722,131,spiritual,2,3,low,"['stress', 'anxious']",TRUE,none,0.5,1
21,58:27.7,0.49921622,0,Fear,0.7,167,84,9.3,11331,177,spiritual,2,5,low,['low_mood'],TRUE,none,0.4,0
22,58:27.7,0.392653078,0,Amusement,-0.8,511,146,3.4,1540,190,physical,2,5,medium,"['tired', 'morning_energy']",TRUE,none,0.6,1
23,58:27.7,0.640076503,1,Confusion,0.2,329,270,3.3,1869,216,physical,1,3,medium,['tired'],TRUE,none,0.7,0
24,58:27.7,0.522138009,1,Annoyance,0.6,61,221,7.5,4492,153,mental,2,5,medium,['focus_mode'],TRUE,phone,0.5,0
25,58:27.7,0.549712791,1,Curiosity,0.1,486,52,4.7,432,48,mental,3,30,low,"['focus_mode', 'high_screen_time']",TRUE,none,0.4,1
26,58:27.7,0.397664389,0,Joy,-0.8,571,107,3,3856,185,mental,1,1,low,"['stress', 'anxious', 'angry', 'overwhelmed']",TRUE,none,0.9,1
27,58:27.7,0.630252435,1,Embarrassment,0.7,414,295,8.8,2697,79,mental,2,15,low,"['focus_mode', 'overwhelmed']",TRUE,none,0.5,0
28,58:27.7,0.281738916,0,Optimism,-0.7,361,83,5.7,5176,156,physical,1,2,medium,"['tired', 'stress', 'high_screen_time']",TRUE,none,0.8,1
29,58:27.7,0.436493095,0,Realization,0.1,73,137,5.9,2719,175,physical,1,1,low,"['high_screen_time', 'focus_mode', 'tired']",TRUE,none,0.7,1
30,58:27.7,0.764765753,1,Sadness,0.9,576,41,3.8,7785,221,spiritual,2,10,low,"['stress', 'anxious', 'night_routine']",TRUE,phone,0.4,1
31,58:27.7,0.31331311,0,Joy,-0.8,453,225,6.3,1422,238,spiritual,3,5,low,"['anxious', 'overwhelmed']",TRUE,none,0.2,0
32,58:27.7,0.544363319,1,Fear,0.7,74,282,8.4,5226,115,physical,1,1,low,"['morning_energy', 'night_routine']",TRUE,phone,0.9,1
33,58:27.7,0.519968203,1,Curiosity,0.1,409,76,5.1,2349,161,spiritual,1,3,low,"['stress', 'anxious']",TRUE,phone,0.7,1
34,58:27.7,0.324782744,0,Pride,-0.6,526,240,8.8,648,42,spiritual,1,10,medium,"['morning_energy', 'stress', 'night_routine']",TRUE,none,0.7,0
35,58:27.7,0.209370756,0,Admiration,-0.8,167,244,7.6,1652,193,spiritual,2,10,low,"['stress', 'overwhelmed']",TRUE,none,0.3,1
36,58:27.7,0.752138645,1,Grief,0.9,588,163,5.9,3346,242,mental,2,10,low,['focus_mode'],TRUE,laptop,0.6,1
37,58:27.7,0.638439399,1,Disgust,0.8,437,21,6.5,2837,256,mental,2,15,low,"['high_screen_time', 'morning_energy']",TRUE,none,0.5,1
38,58:27.7,0.709913072,1,Remorse,0.9,214,46,3.8,1758,143,physical,2,15,medium,"['tired', 'stress', 'focus_mode']",FALSE,none,0.6,1
39,58:27.7,0.642358734,1,Embarrassment,0.7,518,179,9.3,1413,195,spiritual,1,5,low,"['night_routine', 'stress']",TRUE,none,0.7,1
40,58:27.7,0.360487407,0,Confusion,0.2,47,21,9.3,3108,299,spiritual,2,10,medium,['focus_mode'],TRUE,laptop,0.7,1
41,58:27.7,0.253779897,0,Desire,-0.6,101,183,5.7,11598,56,spiritual,1,1,medium,"['stress', 'night_routine', 'anxious']",TRUE,none,0.5,1
42,58:27.7,0.410004263,0,Neutral,0,200,234,7.6,2647,66,physical,2,1,medium,"['tired', 'morning_energy']",TRUE,none,0.5,0
43,58:27.7,0.233241126,0,Relief,-0.5,106,164,8.4,983,108,mental,2,5,medium,"['focus_mode', 'tired']",TRUE,phone,0.6,1
44,58:27.7,0.140248227,0,Joy,-0.8,429,16,8.8,20000,215,mental,3,15,low,"['overwhelmed', 'focus_mode', 'anxious']",TRUE,laptop,0.2,0
45,58:27.7,0.657479436,1,Disapproval,0.7,550,245,8.1,406,287,mental,2,5,low,"['focus_mode', 'overwhelmed']",TRUE,none,0.5,1
46,58:27.7,0.535542691,1,Embarrassment,0.7,230,47,6.5,15103,186,physical,1,5,medium,"['morning_energy', 'low_mood']",FALSE,none,0.7,1
47,58:27.7,0.565642558,1,Nervousness,0.6,268,253,7.9,3424,24,physical,2,10,medium,"['tired', 'night_routine']",TRUE,none,0.25,0
48,58:27.7,0.577087521,1,Nervousness,0.6,346,132,9.6,2321,166,mental,1,1,medium,"['focus_mode', 'overwhelmed']",TRUE,phone,0.8,1
49,58:27.7,0.314972174,0,Approval,-0.8,552,164,6.3,2095,275,mental,2,5,low,"['anxious', 'stress']",TRUE,none,0.3,1
50,58:27.7,0.77894389,1,Anger,0.8,349,255,3.6,2469,1,mental,1,1,medium,"['stress', 'anxious', 'angry', 'overwhelmed']",TRUE,none,0.75,1
51,58:27.7,0.622134572,1,Disgust,0.8,579,50,8.7,2586,14,spiritual,1,10,medium,"['low_mood', 'anxious', 'overwhelmed']",FALSE,none,0.4,0
52,58:27.7,0.442363771,0,Neutral,0,551,274,8,15073,209,spiritual,3,10,low,"['low_mood', 'angry', 'high_screen_time']",TRUE,phone,0.4,1
53,58:27.7,0.719567474,1,Disapproval,0.7,557,117,5.1,1073,26,spiritual,1,2,high,"['low_mood', 'anxious']",TRUE,phone,0.9,1
54,58:27.7,0.346615006,0,Pride,-0.6,506,235,7.1,2563,80,mental,1,2,low,"['angry', 'stress', 'anxious']",TRUE,none,0.6,1
55,58:27.7,0.761273723,1,Anger,0.8,354,183,3.5,2684,291,physical,2,20,low,"['high_screen_time', 'stress', 'tired']",TRUE,none,0.5,1
56,58:27.7,0.656528939,1,Fear,0.7,495,114,6.4,2875,13,spiritual,2,15,low,"['night_routine', 'stress', 'high_screen_time']",TRUE,none,0.65,1
57,58:27.7,0.61497271,1,Grief,0.9,71,191,5.8,15199,222,spiritual,1,5,medium,['low_mood'],TRUE,phone,0.6,1
58,58:27.7,0.528881392,1,Confusion,0.2,263,102,4.8,2496,36,physical,2,1,low,"['focus_mode', 'tired']",TRUE,none,0.5,1
59,58:27.7,0.430482442,0,Excitement,-0.6,585,128,4.1,1347,120,spiritual,2,30,medium,"['low_mood', 'stress', 'night_routine']",TRUE,none,0.6,0
60,58:27.7,0.272533781,0,Joy,-0.8,466,130,5.4,18484,14,spiritual,1,10,medium,"['low_mood', 'anxious', 'overwhelmed']",FALSE,none,0.4,1
61,58:27.7,0.439597956,0,Neutral,0,309,196,9.6,1768,201,physical,1,1,medium,"['tired', 'stress', 'focus_mode']",TRUE,none,0.8,1
62,58:27.7,0.463451706,0,Neutral,0,233,278,6.6,3144,203,physical,2,5,high,"['tired', 'morning_energy']",TRUE,none,0.5,1
63,58:27.7,0.663188684,1,Embarrassment,0.7,335,25,4.4,1579,150,spiritual,2,5,medium,"['low_mood', 'stress']",TRUE,none,0.4,0
64,58:27.7,0.213743284,0,Admiration,-0.8,539,41,8.8,2237,161,spiritual,1,3,low,"['stress', 'anxious']",TRUE,phone,0.7,1
65,58:27.7,0.478200727,0,Neutral,0,325,104,4.9,5638,74,spiritual,1,2,medium,"['low_mood', 'overwhelmed']",TRUE,none,0.6,1
66,58:27.7,0.346746103,0,Curiosity,0.1,51,115,8.6,3628,44,spiritual,1,10,medium,"['stress', 'anxious', 'low_mood']",TRUE,none,0.4,1
67,58:27.7,0.582725901,1,Surprise,0.1,271,184,3.1,1971,171,physical,1,10,medium,"['tired', 'focus_mode', 'stress']",TRUE,none,0.6,1
68,58:27.7,0.628984039,1,Nervousness,0.6,423,300,9.5,3557,105,spiritual,2,1,low,"['high_screen_time', 'focus_mode', 'night_routine']",TRUE,phone,0.3,1
69,58:27.7,0.586907739,1,Fear,0.7,456,46,6.7,11088,86,spiritual,1,1,low,"['night_routine', 'high_screen_time']",TRUE,none,0.6,1
70,58:27.7,0.601201295,1,Anger,0.8,482,31,8.3,1444,235,physical,3,15,low,['morning_energy'],TRUE,none,0.3,1
71,58:27.7,0.751537568,1,Disgust,0.8,536,227,5.2,5618,94,mental,1,2,medium,"['stress', 'anxious', 'angry']",TRUE,none,0.6,1
